% x, y, z, rho, j_x, j_y, j_z ;
-1.919, -0.36, 0, 0.005197, -8.421e-21, -1.186e-19, -9.354e-05 ;
-1.919, -0.32, 0, 0.005298, -9.149e-21, -1.152e-19, -8.477e-05 ;
-1.919, -0.28, 0, 0.005389, -5.426e-21, -1.152e-19, -7.545e-05 ;
-1.919, -0.24, 0, 0.00547, -3.173e-21, -1.287e-19, -6.564e-05 ;
-1.919, -0.2, 0, 0.00554, -1.955e-21, -1.287e-19, -5.54e-05 ;
-1.919, -0.16, 0, 0.005598, -4.609e-22, -1.22e-19, -4.478e-05 ;
-1.919, -0.12, 0, 0.005643, 1.333e-21, -1.22e-19, -3.386e-05 ;
-1.919, -0.08, 0, 0.005676, 2.85e-21, -1.287e-19, -2.27e-05 ;
-1.919, -0.04, 0, 0.005696, 6.005e-21, -1.22e-19, -1.139e-05 ;
-1.919, 0, 0, 0.005702, 7.929e-21, -1.287e-19, -2.79e-20 ;
-1.919, 0.04, 0, 0.005696, 9.836e-21, -1.287e-19, 1.139e-05 ;
-1.919, 0.08, 0, 0.005676, 1.291e-20, -1.287e-19, 2.27e-05 ;
-1.919, 0.12, 0, 0.005643, 1.448e-20, -1.287e-19, 3.386e-05 ;
-1.919, 0.16, 0, 0.005598, 1.446e-20, -1.287e-19, 4.478e-05 ;
-1.919, 0.2, 0, 0.00554, 1.711e-20, -1.355e-19, 5.54e-05 ;
-1.919, 0.24, 0, 0.00547, 1.97e-20, -1.355e-19, 6.564e-05 ;
-1.919, 0.28, 0, 0.005389, 1.955e-20, -1.22e-19, 7.545e-05 ;
-1.919, 0.32, 0, 0.005298, 2.175e-20, -1.22e-19, 8.477e-05 ;
-1.919, 0.36, 0, 0.005197, 2.24e-20, -1.186e-19, 9.354e-05 ;
-1.919, 0.4, 0, 0.005086, 2.718e-20, -1.22e-19, 0.0001017 ;
-1.919, 0.44, 0, 0.004967, 2.971e-20, -1.186e-19, 0.0001093 ;
-1.919, 0.48, 0, 0.004841, 2.487e-20, -1.186e-19, 0.0001162 ;
-1.919, 0.52, 0, 0.004708, 2.792e-20, -1.22e-19, 0.0001224 ;
-1.919, 0.56, 0, 0.00457, 2.37e-20, -1.152e-19, 0.000128 ;
-1.919, 0.6, 0, 0.004427, 3.159e-20, -1.186e-19, 0.0001328 ;
-1.919, 0.64, 0, 0.00428, 2.626e-20, -1.084e-19, 0.000137 ;
-1.919, 0.68, 0, 0.00413, 2.459e-20, -1.016e-19, 0.0001404 ;
-1.919, 0.72, 0, 0.003978, 2.666e-20, -1.05e-19, 0.0001432 ;
-1.919, 0.76, 0, 0.003824, 2.897e-20, -1.05e-19, 0.0001453 ;
-1.919, 0.8, 0, 0.003669, 2.312e-20, -1.016e-19, 0.0001468 ;
-1.919, 0.84, 0, 0.003515, 1.875e-20, -9.826e-20, 0.0001476 ;
-1.919, 0.88, 0, 0.003361, 2.742e-20, -9.487e-20, 0.0001479 ;
-1.919, 0.92, 0, 0.003208, 1.599e-20, -9.148e-20, 0.0001476 ;
-1.919, 0.96, 0, 0.003057, 2.689e-20, -8.47e-20, 0.0001468 ;
-1.919, 1, 0, 0.002909, 2.562e-20, -8.47e-20, 0.0001454 ;
-1.919, 1.04, 0, 0.002763, 2.168e-20, -7.793e-20, 0.0001437 ;
